loss,params,iteration,train_time,output
958353795.8526005,"{'cb_buffer_size': 275775488.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'enable', 'setstripe-count': 147.0, 'setstripe-size': 25624576.0}",21,104.83481577970088,"btio-pnetcdf-1.1.1 300-300-300 59.84 3089.90 51.64 69.21 3089.90 44.64 25624576 147 enable enable disable disable 275775488 
"
1040064.5975210634,"{'cb_buffer_size': 445644800.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 7.0, 'setstripe-size': 27197440.0}",22,18.047062759287655,"btio-pnetcdf-1.1.1 300-300-300 667.83 3089.90 4.63 586.59 3089.90 5.27 27197440 7 enable disable enable enable 445644800 
"
543799386.1956164,"{'cb_buffer_size': 100663296.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 3.0, 'setstripe-size': 8650752.0}",23,87.93031436111778,"btio-pnetcdf-1.1.1 300-300-300 104.51 3089.90 29.57 61.62 3089.90 50.15 8650752 3 enable disable enable disable 100663296 
"
122105021.67853068,"{'cb_buffer_size': 140509184.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 17.0, 'setstripe-size': 5898240.0}",24,56.69367486331612,"btio-pnetcdf-1.1.1 300-300-300 313.28 3089.90 9.86 80.08 3089.90 38.59 5898240 17 enable disable disable disable 140509184 
"
830923438.2602371,"{'cb_buffer_size': 67108864.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 4.0, 'setstripe-size': 7274496.0}",25,100.11454355809838,"btio-pnetcdf-1.1.1 300-300-300 60.05 3089.90 51.45 76.57 3089.90 40.36 7274496 4 enable disable disable disable 67108864 
"
1031887.4277655305,"{'cb_buffer_size': 499122176.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 5.0, 'setstripe-size': 13631488.0}",26,17.99715994298458,"btio-pnetcdf-1.1.1 300-300-300 626.57 3089.90 4.93 625.88 3089.90 4.94 13631488 5 disable disable enable enable 499122176 
"
3950933.75331651,"{'cb_buffer_size': 283115520.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 2.0, 'setstripe-size': 11599872.0}",27,23.681904864497483,"btio-pnetcdf-1.1.1 300-300-300 293.33 3089.90 10.53 630.02 3089.90 4.90 11599872 2 disable disable disable enable 283115520 
"
1656877.0444752132,"{'cb_buffer_size': 300941312.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 128.0, 'setstripe-size': 8650752.0}",28,19.86025465466082,"btio-pnetcdf-1.1.1 300-300-300 643.80 3089.90 4.80 457.34 3089.90 6.76 8650752 128 enable disable enable enable 300941312 
"
6201551.77118304,"{'cb_buffer_size': 308281344.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 59.0, 'setstripe-size': 5373952.0}",29,26.370069610886276,"btio-pnetcdf-1.1.1 300-300-300 304.77 3089.90 10.14 395.97 3089.90 7.80 5373952 59 enable disable disable enable 308281344 
"
381966820.33036643,"{'cb_buffer_size': 412090368.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 93.0, 'setstripe-size': 20578304.0}",30,79.15722965355963,"btio-pnetcdf-1.1.1 300-300-300 108.82 3089.90 28.39 72.77 3089.90 42.46 20578304 93 disable disable enable disable 412090368 
"
