Generic-IO 1024-2 0 2 3.53312 0.0123949 45920 7.59286 0.00499392 39760 1114112 5 enable enable enable disable 425721856 
Generic-IO 1024-2 0 2 3.32953 0.0131528 45920 9.62654 0.00393891 39760 23724032 0 disable disable enable disable 503316480 
Generic-IO 1024-2 0 2 3.82707 0.0114429 45920 12.9459 0.00292897 39760 17170432 3 enable enable disable enable 442499072 
Generic-IO 1024-2 0 2 0.882501 0.04671 43224 4.65819 0.00814009 39760 3342336 3 disable disable enable disable 320864256 
Generic-IO 1024-2 0 2 1.70892 0.0256259 45920 8.60979 0.00440407 39760 20643840 16 disable disable disable enable 178257920 
Generic-IO 1024-2 0 2 2.65008 0.016525 45920 3.66604 0.0103431 39760 10420224 15 enable disable enable disable 210763776 
Generic-IO 1024-2 0 2 2.31024 0.0189559 45920 5.99111 0.00632906 39760 19136512 15 disable disable disable enable 74448896 
Generic-IO 1024-2 0 2 2.21397 0.0197802 45920 7.66643 0.00494599 39760 18481152 16 disable disable enable enable 434110464 
Generic-IO 1024-2 0 2 2.4013 0.0182371 45920 12.8144 0.00295901 39760 33357824 13 enable enable disable enable 434110464 
Generic-IO 13107200-2 0 2 732.628 0.648437 498139850 859.409 0.552772 498133690 4325376 17 disable disable disable disable 326107136 
Generic-IO 13107200-2 0 2 888.711 0.534553 498139850 862.222 0.550969 498133690 33226752 17 disable enable disable disable 61865984 
Generic-IO 13107200-2 0 2 922.808 0.514802 498139850 984.642 0.482467 498133690 25231360 6 disable enable disable enable 344981504 
Generic-IO 13107200-2 0 2 736.963 0.644623 498139850 658.825 0.721067 498133690 13303808 3 enable enable disable disable 441450496 
Generic-IO 13107200-2 0 2 851.255 0.558074 498139850 979.366 0.485066 498133690 23527424 12 enable enable disable enable 113246208 
Generic-IO 13107200-2 0 2 871.372 0.54519 498139850 1056.77 0.449536 498133690 4653056 12 enable disable enable disable 278921216 
Generic-IO 13107200-2 0 2 747.343 0.63567 498139850 900.533 0.527529 498133690 33488896 8 enable enable enable enable 260046848 
Generic-IO 13107200-2 0 2 759.6 0.625412 498139850 1007.59 0.47148 498133690 13893632 9 enable enable enable enable 333447168 
Generic-IO 13107200-2 0 2 784.382 0.605653 498139850 786.626 0.603918 498133690 15663104 0 disable disable enable enable 240123904 
Generic-IO 13107200-2 0 2 728.469 0.652139 498139850 728.962 0.65169 498133690 22675456 3 disable enable enable disable 382730240 
Generic-IO 13107200-2 0 2 930.805 0.510379 498139850 948.133 0.501045 498133690 3211264 8 enable enable enable disable 166723584 
Generic-IO 13107200-2 0 2 787.076 0.60358 498139850 938.641 0.506112 498133690 11010048 7 enable enable disable disable 469762048 
Generic-IO 13107200-2 0 2 798.644 0.594837 498139850 734.871 0.64645 498133690 27590656 6 enable enable enable disable 140509184 
Generic-IO 13107200-2 0 2 732.778 0.648304 498139850 824.013 0.576517 498133690 32702464 13 disable disable enable enable 241172480 
Generic-IO 13107200-2 0 2 758.538 0.626288 498139850 936.526 0.507255 498133690 27066368 11 enable enable disable enable 91226112 
Generic-IO 13107200-2 0 2 897.843 0.529116 498139850 747.205 0.635779 498133690 4784128 16 disable disable disable disable 488636416 
Generic-IO 13107200-2 0 2 654.349 0.726009 498139850 915.4 0.518961 498133690 30736384 9 enable enable disable disable 495976448 
Generic-IO 13107200-2 0 2 889.709 0.533953 498139850 894.101 0.531324 498133690 14745600 8 disable enable enable enable 193986560 
Generic-IO 13107200-2 0 2 896.639 0.529827 498139850 918.409 0.517261 498133690 21889024 12 enable enable enable enable 470810624 
Generic-IO 13107200-2 0 2 823.272 0.577043 498139850 728.666 0.651955 498133690 33292288 12 disable enable disable enable 357564416 
Generic-IO 13107200-2 0 4 809.023 0.587187 498123640 833.048 0.570238 498111320 20316160 3 enable enable enable enable 243269632 
Generic-IO 13107200-2 0 4 980.808 0.484343 498123640 910.003 0.522016 498111320 4259840 4 enable enable disable enable 534773760 
Generic-IO 13107200-2 0 4 882.896 0.538056 498123640 962.736 0.493423 498111320 22020096 8 disable enable enable disable 278921216 
Generic-IO 13107200-2 0 4 1144.34 0.415128 498123640 916.425 0.518358 498111320 3080192 8 disable disable enable disable 99614720 
Generic-IO 13107200-2 0 4 1089.05 0.436202 498123640 827.279 0.574215 498111320 32505856 5 disable disable disable disable 520093696 
Generic-IO 13107200-2 0 4 934.655 0.50826 498123640 1258.53 0.377452 498111320 19333120 14 enable disable disable enable 426770432 
Generic-IO 13107200-2 0 4 1071.02 0.443545 498123640 1213.41 0.391487 498111320 21102592 17 disable enable enable enable 313524224 
Generic-IO 13107200-2 0 4 1111.33 0.427458 498123640 760.192 0.62489 498111320 17301504 19 disable enable enable disable 534773760 
Generic-IO 13107200-2 0 4 496.306 0.957162 498120944 928.804 0.511449 498111320 4456448 16 enable enable disable disable 175112192 
Generic-IO 13107200-2 0 4 1139.02 0.417068 498123640 873.141 0.544054 498111320 8716288 19 enable enable enable disable 281018368 
Generic-IO 13107200-2 0 4 983.149 0.48319 498123640 1147.41 0.414007 498111320 19333120 15 disable enable enable enable 493879296 
Generic-IO 13107200-2 0 4 580.916 0.817752 498120944 867.221 0.547768 498111320 16842752 9 enable disable enable disable 73400320 
Generic-IO 13107200-2 0 4 780.897 0.608336 498123640 1315.97 0.360977 498111320 5570560 7 enable enable disable disable 335544320 
Generic-IO 13107200-2 0 4 1103.19 0.430613 498123640 1222.1 0.388704 498111320 24117248 9 enable enable disable disable 359661568 
Generic-IO 13107200-2 0 4 1009.73 0.470471 498123640 800.061 0.59375 498111320 1507328 2 disable enable disable enable 476053504 
Generic-IO 13107200-2 0 4 523.681 0.907127 498120944 937.139 0.5069 498111320 5832704 15 disable disable disable disable 436207616 
Generic-IO 13107200-2 0 4 1066.85 0.44528 498123640 833.317 0.570054 498111320 17694720 11 enable enable disable disable 472907776 
Generic-IO 13107200-2 0 4 1294.96 0.366843 498123640 884.102 0.537309 498111320 12582912 9 disable disable disable disable 429916160 
Generic-IO 13107200-2 0 4 514.362 0.923562 498120944 1122.11 0.423342 498111320 1310720 13 enable disable disable disable 210763776 
Generic-IO 13107200-2 0 4 1122.76 0.423106 498123640 1044.87 0.454635 498111320 18350080 16 enable disable disable enable 150994944 
Generic-IO 13107200-2 0 8 673.082 0.70573 498088524 1078.38 0.440471 498066580 1638400 4 disable enable enable enable 382730240 
Generic-IO 13107200-2 0 8 1085.62 0.437555 498091220 942.189 0.504138 498066580 22740992 19 disable enable enable disable 383778816 
Generic-IO 13107200-2 0 8 1313.41 0.361667 498091220 1856.28 0.255884 498066580 32112640 6 disable enable enable enable 472907776 
Generic-IO 13107200-2 0 8 547.339 0.867857 498085828 1151.07 0.412654 498066580 4718592 11 disable disable enable enable 196083712 
Generic-IO 13107200-2 0 8 1151.57 0.412492 498085828 919.859 0.516376 498066580 22740992 13 disable enable enable disable 383778816 
Generic-IO 13107200-2 0 8 910.725 0.521578 498088524 1436.9 0.330568 498066580 31457280 6 enable enable disable disable 42991616 
Generic-IO 13107200-2 0 8 882.148 0.538475 498088524 764.021 0.621702 498066580 14155776 13 disable disable disable enable 270532608 
Generic-IO 13107200-2 0 8 1223.53 0.388235 498091220 966.113 0.491654 498066580 28901376 15 disable enable disable disable 200278016 
Generic-IO 13107200-2 0 8 1107.09 0.429069 498091220 1951.89 0.24335 498066580 11468800 3 disable enable enable enable 481296384 
Generic-IO 13107200-2 0 8 905.731 0.524451 498085828 740.819 0.641173 498066580 33292288 18 enable enable enable disable 145752064 
Generic-IO 13107200-2 0 8 1149.08 0.413383 498085828 955.721 0.497 498066580 27983872 14 disable disable enable disable 515899392 
Generic-IO 13107200-2 0 8 632.157 0.751422 498091220 889.579 0.533953 498066580 27590656 18 disable disable disable disable 106954752 
Generic-IO 13107200-2 0 8 971.728 0.488837 498091220 847.703 0.56033 498066580 12189696 11 disable disable disable disable 144703488 
Generic-IO 13107200-2 0 8 725.045 0.655151 498088524 1390.96 0.341485 498066580 5832704 6 disable disable disable disable 74448896 
Generic-IO 13107200-2 0 8 857.926 0.553677 498088524 883.322 0.537735 498066580 4390912 5 enable disable enable enable 140509184 
Generic-IO 13107200-2 0 8 1086.37 0.437252 498091220 1087.74 0.436679 498066580 10092544 18 disable disable disable enable 462422016 
Generic-IO 13107200-2 0 8 944.28 0.503044 498088524 967.384 0.491008 498066580 26673152 8 disable disable disable enable 335544320 
Generic-IO 13107200-2 0 8 1089.64 0.435941 498091220 761.592 0.623685 498066580 29687808 3 disable disable disable disable 425721856 
Generic-IO 13107200-2 0 8 1033.14 0.459773 498085828 829.584 0.572568 498066580 28442624 19 enable disable disable enable 412090368 
Generic-IO 13107200-2 0 8 807.063 0.588575 498091220 781.786 0.607575 498066580 24576000 10 enable enable enable enable 79691776 
Generic-IO 13107200-2 0 16 1009.46 0.47064 498168510 1167.12 0.407034 498132710 8126464 4 enable disable enable enable 445644800 
Generic-IO 13107200-2 0 16 599.708 0.792208 498171206 1119.45 0.424367 498132710 25755648 19 enable disable disable disable 331350016 
Generic-IO 13107200-2 0 16 793.547 0.598689 498165814 1599.99 0.296912 498132710 21233664 2 disable enable enable disable 421527552 
Generic-IO 13107200-2 0 16 798.849 0.594716 498165814 600.338 0.791315 498132710 24444928 10 enable disable enable enable 162529280 
Generic-IO 13107200-2 0 16 803.793 0.591064 498171206 2335.92 0.20337 498132710 20316160 7 disable enable enable disable 103809024 
Generic-IO 13107200-2 0 16 950.52 0.499819 498165814 1775.83 0.267513 498132710 16384000 4 disable enable enable enable 137363456 
Generic-IO 13107200-2 0 16 988.316 0.480707 498168510 1760.29 0.269874 498132710 9043968 3 enable enable enable disable 476053504 
Generic-IO 13107200-2 0 16 1021.51 0.465087 498168510 1229.04 0.386525 498132710 4849664 11 enable enable enable disable 361758720 
Generic-IO 13107200-2 0 16 368.638 1.28877 498165814 856.008 0.554967 498132710 13959168 1 enable enable disable disable 75497472 
Generic-IO 13107200-2 0 16 637.677 0.745033 498168510 1882.33 0.252377 498132710 16646144 11 enable enable disable enable 160432128 
Generic-IO 13107200-2 0 16 466.014 1.01948 498168510 1519.71 0.312597 498132710 720896 9 enable enable disable disable 471859200 
Generic-IO 13107200-2 0 16 389.17 1.22078 498168510 1172.48 0.405173 498132710 12648448 0 disable enable enable enable 184549376 
Generic-IO 13107200-2 0 16 360.843 1.31661 498165814 1557.82 0.30495 498132710 20512768 8 disable disable enable disable 403701760 
Generic-IO 13107200-2 0 16 700.25 0.678458 498168510 1679.88 0.282791 498132710 6684672 5 disable disable disable enable 155189248 
Generic-IO 13107200-2 0 16 649.62 0.731336 498168510 1963.3 0.241969 498132710 25624576 13 enable enable disable disable 339738624 
Generic-IO 13107200-2 0 16 814.472 0.583311 498168510 993.185 0.478316 498132710 5111808 11 enable enable enable enable 494927872 
Generic-IO 13107200-2 0 16 361.111 1.31563 498165814 1839.44 0.258261 498132710 1441792 1 enable enable enable enable 235929600 
Generic-IO 13107200-2 0 16 606.5 0.783327 498165814 1951.5 0.243431 498132710 24248320 6 disable enable enable enable 325058560 
Generic-IO 13107200-2 0 16 1182.41 0.401802 498171206 2023.5 0.23477 498132710 7536640 16 disable disable disable disable 94371840 
Generic-IO 13107200-2 0 16 168.346 2.82209 498165814 1367.75 0.347328 498132710 28508160 11 enable disable disable disable 514850816 
Generic-IO 33554432-2 0 2 1074.19 1.13215 1275227158 859.038 1.41571 1275220998 33161216 9 enable enable disable disable 526385152 
Generic-IO 33554432-2 0 2 945.34 1.28647 1275227158 897.165 1.35554 1275220998 32243712 15 disable disable disable enable 93323264 
Generic-IO 33554432-2 0 2 1089.96 1.11578 1275227158 900.819 1.35004 1275220998 24379392 8 disable disable disable enable 447741952 
Generic-IO 33554432-2 0 2 939.871 1.29396 1275227158 1040.45 1.16886 1275220998 20381696 17 enable disable disable enable 10485760 
Generic-IO 33554432-2 0 2 968.789 1.25533 1275227158 754.924 1.61095 1275220998 19136512 2 enable enable enable disable 204472320 
Generic-IO 33554432-2 0 2 1038.48 1.17108 1275227158 925.607 1.31389 1275220998 589824 12 enable disable disable enable 363855872 
Generic-IO 33554432-2 0 2 471.196 2.58098 1275224462 898.564 1.35343 1275220998 2883584 18 disable disable enable enable 384827392 
Generic-IO 33554432-2 0 2 692.086 1.75723 1275227158 892.179 1.36312 1275220998 32112640 4 enable disable disable disable 102760448 
Generic-IO 33554432-2 0 2 1177.17 1.03312 1275227158 913.456 1.33137 1275220998 720896 6 enable enable enable enable 270532608 
Generic-IO 33554432-2 0 2 1055.37 1.15234 1275227158 1115.06 1.09065 1275220998 32112640 16 disable enable disable disable 262144000 
Generic-IO 33554432-2 0 2 1067.59 1.13916 1275227158 1099.35 1.10624 1275220998 26148864 5 disable disable disable enable 125829120 
Generic-IO 33554432-2 0 2 1021.79 1.19022 1275227158 1006.81 1.20792 1275220998 33357824 6 disable disable disable enable 68157440 
Generic-IO 33554432-2 0 2 1079.9 1.12617 1275227158 1028.44 1.18252 1275220998 22675456 2 enable enable disable disable 418381824 
Generic-IO 33554432-2 0 2 1068.43 1.13826 1275227158 993.633 1.22394 1275220998 27656192 7 enable enable enable disable 214958080 
Generic-IO 33554432-2 0 2 1043.57 1.16537 1275227158 844.327 1.44037 1275220998 26148864 17 disable enable disable enable 256901120 
Generic-IO 33554432-2 0 2 1132.29 1.07406 1275227158 910.487 1.33571 1275220998 4325376 17 disable disable disable enable 398458880 
Generic-IO 33554432-2 0 2 593.259 2.04995 1275227158 742.044 1.63891 1275220998 12648448 1 enable disable disable enable 372244480 
Generic-IO 33554432-2 0 2 1114.52 1.09118 1275227158 970.002 1.25376 1275220998 12320768 19 disable disable enable disable 369098752 
Generic-IO 33554432-2 0 2 1075.54 1.13073 1275227158 829.309 1.46646 1275220998 11862016 12 disable disable enable disable 489684992 
Generic-IO 33554432-2 0 2 732.595 1.66006 1275224462 1015.85 1.19717 1275220998 31195136 8 enable enable disable enable 267386880 
Generic-IO 33554432-2 0 4 714.908 1.70106 1275172000 986.757 1.23241 1275162376 2555904 9 enable disable disable disable 126877696 
Generic-IO 33554432-2 0 4 907.782 1.33964 1275172000 970.117 1.25355 1275162376 22282240 7 disable disable enable disable 374341632 
Generic-IO 33554432-2 0 4 673.241 1.80633 1275172000 849.46 1.4316 1275162376 21692416 2 disable disable enable disable 101711872 
Generic-IO 33554432-2 0 4 1043.88 1.16498 1275174696 1032.07 1.1783 1275162376 6488064 11 enable enable enable disable 174063616 
Generic-IO 33554432-2 0 4 988.276 1.23053 1275174696 1109.94 1.09563 1275162376 29687808 1 disable disable enable enable 486539264 
Generic-IO 33554432-2 0 4 747.608 1.62665 1275172000 890.94 1.36495 1275162376 6815744 14 disable enable disable disable 98566144 
Generic-IO 33554432-2 0 4 1206.79 1.00771 1275174696 872.797 1.39332 1275162376 26542080 17 disable disable disable disable 365953024 
Generic-IO 33554432-2 0 4 1304.92 0.931938 1275174696 1226.93 0.991166 1275162376 9371648 4 enable enable enable disable 399507456 
Generic-IO 33554432-2 0 4 1333.26 0.912128 1275174696 1268.1 0.958984 1275162376 13762560 20 enable disable enable disable 331350016 
Generic-IO 33554432-2 0 4 1009.71 1.20441 1275174696 934.354 1.30153 1275162376 7471104 18 enable enable enable disable 261095424 
Generic-IO 33554432-2 0 4 1514.42 0.803013 1275174696 1242.33 0.978879 1275162376 29687808 10 disable enable disable disable 147849216 
Generic-IO 33554432-2 0 4 1507.32 0.806799 1275174696 1305.3 0.931655 1275162376 4259840 5 enable disable enable enable 154140672 
Generic-IO 33554432-2 0 4 983.166 1.23692 1275174696 875.854 1.38846 1275162376 29163520 2 disable enable enable enable 517996544 
