loss,params,iteration,train_time,output
149862.31287571703,"{'cb_buffer_size': 449839104.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 37.0, 'setstripe-size': 22151168.0}",21,13.512387917377055,"btio-pnetcdf-1.1.1 200-200-200 246.41 915.53 3.72 622.09 915.53 1.47 22151168 37 enable disable disable enable 449839104 
"
1484204.9881185798,"{'cb_buffer_size': 488636416.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 1.0, 'setstripe-size': 22282240.0}",22,20.018990884535015,"btio-pnetcdf-1.1.1 200-200-200 107.04 915.53 8.55 353.99 915.53 2.59 22282240 1 disable disable enable enable 488636416 
"
17941065.66866185,"{'cb_buffer_size': 74448896.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 1.0, 'setstripe-size': 13762560.0}",23,33.43793637584895,"btio-pnetcdf-1.1.1 200-200-200 606.19 915.53 1.51 38.06 915.53 24.06 13762560 1 disable disable enable disable 74448896 
"
34234.91838071958,"{'cb_buffer_size': 212860928.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'enable', 'setstripe-count': 3.0, 'setstripe-size': 26083328.0}",24,11.445226316340268,"btio-pnetcdf-1.1.1 200-200-200 646.52 915.53 1.42 521.71 915.53 1.75 26083328 3 disable enable enable enable 212860928 
"
1279958.3130948455,"{'cb_buffer_size': 321912832.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'enable', 'setstripe-count': 36.0, 'setstripe-size': 7798784.0}",25,18.79874832369387,"btio-pnetcdf-1.1.1 200-200-200 108.16 915.53 8.46 428.12 915.53 2.14 7798784 36 enable enable enable enable 321912832 
"
148200.92997696873,"{'cb_buffer_size': 351272960.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 17.0, 'setstripe-size': 15597568.0}",26,13.346072308719158,"btio-pnetcdf-1.1.1 200-200-200 254.76 915.53 3.59 581.57 915.53 1.57 15597568 17 disable disable disable enable 351272960 
"
8675402.555137098,"{'cb_buffer_size': 20971520.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'enable', 'setstripe-count': 12.0, 'setstripe-size': 22740992.0}",27,28.118683355860412,"btio-pnetcdf-1.1.1 200-200-200 512.97 915.53 1.78 50.08 915.53 18.28 22740992 12 disable enable enable disable 20971520 
"
8467543.337356772,"{'cb_buffer_size': 305135616.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'enable', 'setstripe-count': 82.0, 'setstripe-size': 4390912.0}",28,28.016264186240733,"btio-pnetcdf-1.1.1 200-200-200 252.52 915.53 3.63 56.24 915.53 16.28 4390912 82 disable enable disable disable 305135616 
"
10666149.611809988,"{'cb_buffer_size': 520093696.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 11.0, 'setstripe-size': 25886720.0}",29,29.58639143873006,"btio-pnetcdf-1.1.1 200-200-200 254.48 915.53 3.60 51.15 915.53 17.90 25886720 11 enable disable disable disable 520093696 
"
13442715.669936247,"{'cb_buffer_size': 443547648.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'enable', 'setstripe-count': 1.0, 'setstripe-size': 6029312.0}",30,31.9688910394907,"btio-pnetcdf-1.1.1 200-200-200 277.81 915.53 3.30 45.95 915.53 19.93 6029312 1 disable enable disable disable 443547648 
"
29658.023846782256,"{'cb_buffer_size': 393216000.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'enable', 'setstripe-count': 4.0, 'setstripe-size': 23527424.0}",31,11.401286317966878,"btio-pnetcdf-1.1.1 200-200-200 641.74 915.53 1.43 573.57 915.53 1.60 23527424 4 disable enable enable enable 393216000 
"
3694072.25225908,"{'cb_buffer_size': 213909504.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 33.0, 'setstripe-size': 131072.0}",32,23.125153441913426,"btio-pnetcdf-1.1.1 200-200-200 349.71 915.53 2.62 73.37 915.53 12.48 131072 33 disable disable enable disable 213909504 
"
9422418.461322818,"{'cb_buffer_size': 91226112.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 2.0, 'setstripe-size': 22544384.0}",33,28.76369620207697,"btio-pnetcdf-1.1.1 200-200-200 260.57 915.53 3.51 53.50 915.53 17.11 22544384 2 enable disable disable disable 91226112 
"
