loss,params,iteration,train_time,output
0.0003331987107760209,"{'cb_buffer_size': 74448896.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 104.0, 'setstripe-size': 3735552.0}",21,12.47956988401711,"S3D-IO 200-200-400-4-4-8-1 1735.51 1.91 1.13 1008.88 5.72 5.81 0.13 0.11 3735552 104 disable disable disable enable 74448896 
"
0.0006792280732148661,"{'cb_buffer_size': 157286400.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 142.0, 'setstripe-size': 10027008.0}",22,14.17400725837797,"S3D-IO 200-200-400-4-4-8-1 2486.75 1.91 0.79 731.81 5.72 8.01 0.10 0.10 10027008 142 disable disable disable disable 157286400 
"
0.0004558301956265256,"{'cb_buffer_size': 184549376.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 4.0, 'setstripe-size': 23986176.0}",23,12.974607911892235,"S3D-IO 200-200-400-4-4-8-1 2292.17 1.91 0.85 855.98 5.72 6.85 0.17 0.08 23986176 4 disable disable enable enable 184549376 
"
0.0009128490268722271,"{'cb_buffer_size': 162529280.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'disable', 'romio_ds_read': 'disable', 'romio_ds_write': 'disable', 'setstripe-count': 2.0, 'setstripe-size': 23199744.0}",24,14.871074733324349,"S3D-IO 200-200-400-4-4-8-1 1136.74 1.91 1.72 733.99 5.72 7.98 0.11 0.07 23199744 2 disable disable disable disable 162529280 
"
0.000489118916450348,"{'cb_buffer_size': 369098752.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 54.0, 'setstripe-size': 15532032.0}",25,13.241560254245996,"S3D-IO 200-200-400-4-4-8-1 2316.43 1.91 0.84 832.63 5.72 7.04 0.11 0.12 15532032 54 enable disable enable enable 369098752 
"
0.000401000138813776,"{'cb_buffer_size': 413138944.0, 'romio_cb_read': 'disable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 6.0, 'setstripe-size': 19464192.0}",26,12.67677428945899,"S3D-IO 200-200-400-4-4-8-1 2577.82 1.91 0.76 885.39 5.72 6.62 0.09 0.09 19464192 6 enable disable disable enable 413138944 
"
0.00018315773068278596,"{'cb_buffer_size': 444596224.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'enable', 'setstripe-count': 95.0, 'setstripe-size': 32309248.0}",27,10.899047691375017,"S3D-IO 200-200-400-4-4-8-1 1364.50 1.91 1.43 1379.59 5.72 4.25 0.13 0.62 32309248 95 enable enable enable disable 444596224 
"
0.0003713497744870429,"{'cb_buffer_size': 287309824.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'enable', 'setstripe-count': 2.0, 'setstripe-size': 31129600.0}",28,12.524805811233819,"S3D-IO 200-200-400-4-4-8-1 1956.47 1.91 1.00 946.54 5.72 6.19 0.18 0.11 31129600 2 enable enable enable disable 287309824 
"
0.0003369598672226512,"{'cb_buffer_size': 485490688.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'disable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 53.0, 'setstripe-size': 2097152.0}",29,12.184148591011763,"S3D-IO 200-200-400-4-4-8-1 1885.26 1.91 1.04 989.20 5.72 5.92 0.13 0.12 2097152 53 enable disable enable disable 485490688 
"
0.0002482461342127667,"{'cb_buffer_size': 238026752.0, 'romio_cb_read': 'enable', 'romio_cb_write': 'enable', 'romio_ds_read': 'enable', 'romio_ds_write': 'disable', 'setstripe-count': 33.0, 'setstripe-size': 21233664.0}",30,11.581284079700708,"S3D-IO 200-200-400-4-4-8-1 1697.90 1.91 1.15 1141.12 5.72 5.13 0.11 0.07 21233664 33 enable disable enable enable 238026752 
"
